ApplicationType_Limit raise,ApplicationType_New credit,LoanGoal_Car,LoanGoal_Caravan / Camper,LoanGoal_Existing loan takeover,LoanGoal_Extra spending limit,LoanGoal_Home improvement,LoanGoal_Motorcycle,LoanGoal_Not speficied,LoanGoal_Other see explanation,LoanGoal_Remaining debt home,LoanGoal_Unknown,LoanGoal_other,RequestedAmount,CreditScore,timesincefirstcase,duration,FirstWithdrawalAmount,MonthlyCost,NumberOfTerms,OfferedAmount,open_cases,month,weekday,hour,treatment
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899,3.348492,13.836288,2555.0,222.45,66,12500.0,499,1,4,9,0
0,1,0,0,1,0,0,0,0,0,0,0,0,13250.0,899,3.351683,55.52973,273.0,282.96,60,15000.0,385,1,2,17,0
0,1,0,0,0,0,0,0,0,1,0,0,0,25000.0,899,3.356931,20.803381,10300.0,468.32,60,25000.0,1199,1,0,13,0
0,1,1,0,0,0,0,0,0,0,0,0,0,16000.0,983,3.358785,14.868345,6795.97,169.58,120,16000.0,1044,1,1,12,1
1,0,0,0,0,0,0,0,0,0,0,1,0,25000.0,899,3.369571,6.832535,5000.0,250.0,126,25000.0,637,1,0,8,0
0,1,0,0,0,0,0,0,1,0,0,0,0,8000.0,899,3.370291,6.876523,7850.0,195.19,48,8200.0,292,1,1,16,0
1,0,0,0,0,0,1,0,0,0,0,0,0,30000.0,899,3.370937,42.573148,100.0,300.0,126,30000.0,1050,1,1,13,1
0,1,0,0,0,0,0,0,0,1,0,0,0,15000.0,899,3.372209,22.756523,15000.0,247.39,70,15000.0,1260,1,2,10,0
0,1,0,0,0,0,1,0,0,0,0,0,0,10000.0,851,3.374251,43.785584,6500.0,230.0,57,11500.0,1826,2,1,12,1
0,1,0,0,0,0,0,0,0,1,0,0,0,5000.0,1047,3.384429,17.81816,2624.0,86.2,72,5100.0,1134,1,3,7,1
0,1,0,0,0,0,0,0,0,0,1,0,0,27000.0,986,3.391465,50.598549,8304.0,270.0,126,27000.0,1126,1,3,14,1
0,1,1,0,0,0,0,0,0,0,0,0,0,8750.0,899,3.392509,55.488742,8800.0,251.69,39,8800.0,296,1,1,17,0
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,899,3.394576,8.711478,5000.0,153.68,36,5000.0,356,1,2,12,0
0,1,0,0,0,0,1,0,0,0,0,0,0,25000.0,926,3.396231,17.549795,11808.0,261.48,120,25000.0,855,1,4,9,1
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,994,3.409249,27.725897,14000.0,150.0,127,15000.0,307,1,1,19,0
0,1,0,0,0,0,1,0,0,0,0,0,0,25000.0,899,3.423736,24.63428,25000.0,468.32,60,25000.0,1253,1,2,10,1
0,1,0,0,0,0,1,0,0,0,0,0,0,10000.0,1009,3.423753,24.482386,2500.0,250.0,45,10000.0,1292,1,3,12,1
0,1,0,0,0,0,0,0,0,1,0,0,0,5000.0,899,3.426445,55.455931,8304.0,100.0,58,5000.0,331,1,2,8,0
0,1,0,0,0,0,0,0,0,0,1,0,0,35786.0,952,3.428663,23.6685,35800.0,374.44,120,35800.0,303,1,1,18,0
0,1,0,0,0,0,0,0,1,0,0,0,0,8000.0,1039,3.429033,9.777016,8000.0,91.62,120,8000.0,792,1,2,12,1
0,1,1,0,0,0,0,0,0,0,0,0,0,8000.0,899,3.447943,7.897992,8304.0,150.0,62,8000.0,350,1,2,10,0
0,1,0,0,1,0,0,0,0,0,0,0,0,15000.0,899,3.46098,48.61932,8304.0,300.0,56,15000.0,1288,1,3,13,0
0,1,0,0,0,0,1,0,0,0,0,0,0,11000.0,667,3.461648,48.611073,11000.0,149.73,90,11000.0,1704,2,3,12,1
0,1,0,0,0,0,0,0,0,1,0,0,0,5000.0,899,3.464725,31.550717,5000.0,50.0,138,5000.0,822,1,3,15,1
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,1124,3.465402,10.581366,1000.0,100.0,58,5000.0,304,1,1,18,0
0,1,0,0,0,0,1,0,0,0,0,0,0,20000.0,994,3.480368,8.537016,15000.0,200.0,127,20000.0,360,1,2,13,0
0,1,0,0,0,0,1,0,0,0,0,0,0,50000.0,899,3.490239,32.399566,50000.0,753.39,77,50000.0,341,1,2,9,0
0,1,0,0,0,0,0,0,0,1,0,0,0,30000.0,710,3.497937,23.635536,8304.0,299.0,126,29900.0,1288,1,3,10,1
0,1,0,0,0,0,0,0,1,0,0,0,0,7500.0,899,3.501122,32.388657,8304.0,75.0,138,7500.0,385,1,2,18,0
0,1,1,0,0,0,0,0,0,0,0,0,0,17500.0,722,3.520237,10.725827,17436.0,252.11,86,18200.0,823,1,3,14,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899,3.525566,32.364308,8304.0,100.0,58,5000.0,332,1,2,8,0
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,899,3.598867,22.416635,5000.0,292.72,18,5000.0,979,1,0,8,1
0,1,0,0,1,0,0,0,0,0,0,0,0,5000.0,899,3.861701,50.142383,2266.88,100.0,58,5000.0,1040,1,1,11,1
0,1,0,1,0,0,0,0,0,0,0,0,0,18000.0,899,3.904823,27.347006,8304.0,500.0,44,20000.0,331,1,2,8,0
0,1,1,0,0,0,0,0,0,0,0,0,0,20000.0,1004,3.926093,8.316421,20000.0,377.28,60,20000.0,735,1,1,11,1
0,1,0,0,0,0,0,0,0,0,1,0,0,13500.0,899,3.939334,57.942288,15000.0,158.98,120,15000.0,414,1,3,8,0
0,1,0,0,1,0,0,0,0,0,0,0,0,5000.0,899,3.956127,30.925394,8304.0,150.0,37,5000.0,1560,2,4,7,0
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,1076,3.957362,8.291381,6945.0,225.54,78,15000.0,791,1,2,12,1
0,1,0,0,0,0,0,0,0,0,1,0,0,27500.0,899,3.971398,36.242594,3000.0,319.01,120,30500.0,1089,1,4,8,1
0,1,0,0,0,1,0,0,0,0,0,0,0,10000.0,899,3.981045,31.90897,8304.0,100.0,134,10000.0,347,1,2,10,0
0,1,0,0,0,1,0,0,0,0,0,0,0,5000.0,899,3.987232,3.234587,5000.0,98.28,60,5000.0,283,1,1,15,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,846,3.998967,16.873766,4000.0,450.0,56,22500.0,855,1,4,10,1
0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,899,4.001402,57.880123,2000.0,324.24,120,31000.0,1261,1,2,9,0
1,0,0,0,0,0,1,0,0,0,0,0,0,23000.0,899,4.009344,14.960147,3579.0,225.0,127,22500.0,1052,1,1,14,1
0,1,0,0,1,0,0,0,0,0,0,0,0,10000.0,899,4.013031,14.933888,6500.0,243.6,46,10000.0,637,1,0,8,0
1,0,1,0,0,0,0,0,0,0,0,0,0,12000.0,899,4.015926,6.133265,4000.0,240.0,57,12000.0,653,1,0,10,0
1,0,0,0,1,0,0,0,0,0,0,0,0,10000.0,899,4.038488,8.175404,8304.0,200.0,57,10000.0,422,1,3,9,0
0,1,1,0,0,0,0,0,0,0,0,0,0,25000.0,899,4.039663,22.069877,25000.0,399.13,72,25000.0,817,1,3,11,1
1,0,1,0,0,0,0,0,0,0,0,0,0,25500.0,899,4.045546,14.983786,7500.0,375.0,79,25500.0,854,1,4,12,1
0,1,0,0,0,1,0,0,0,0,0,0,0,35000.0,758,4.046967,10.054355,3798.0,345.16,120,33000.0,815,1,3,11,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5500.0,947,4.047606,9.911487,5500.0,360.27,16,5500.0,800,1,2,15,1
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,1013,4.053673,20.040609,5000.0,250.0,69,15000.0,430,1,3,11,0
0,1,0,0,1,0,0,0,0,0,0,0,0,7800.0,899,4.055511,41.889991,2500.0,149.68,108,12500.0,978,1,0,7,1
0,1,0,0,1,0,0,0,0,0,0,0,0,45000.0,957,4.059538,16.839095,492.0,470.67,120,45000.0,1044,1,1,12,1
0,1,1,0,0,0,0,0,0,0,0,0,0,7500.0,899,4.061866,30.819488,8304.0,100.0,94,7500.0,251,1,1,11,0
0,1,0,0,0,0,0,0,0,1,0,0,0,37000.0,899,4.069606,28.082181,37000.0,386.99,120,37000.0,465,1,3,17,0
0,1,0,0,0,0,1,0,0,0,0,0,0,35000.0,598,4.083609,16.795712,35000.0,366.08,120,35000.0,1001,1,0,11,1
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,873,4.085097,15.191434,15000.0,282.96,60,15000.0,820,1,3,15,1
0,1,0,0,0,0,1,0,0,0,0,0,0,7000.0,870,4.095693,16.784567,7000.0,99.13,90,7000.0,855,1,4,14,1
0,1,1,0,0,0,0,0,0,0,0,0,0,28000.0,924,4.115376,34.130439,17500.0,200.0,107,17500.0,1560,2,4,8,1
0,1,0,0,0,0,0,0,0,1,0,0,0,25000.0,899,4.120111,7.927301,25000.0,514.52,54,25000.0,352,1,2,11,0
0,1,1,0,0,0,0,0,0,0,0,0,0,14500.0,899,4.120564,14.10553,14500.0,224.51,78,14500.0,1044,1,1,12,1
0,1,0,0,0,0,0,0,0,0,1,0,0,23000.0,899,4.123976,26.911134,14300.0,797.2,21,16000.0,342,1,2,9,0
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,631,4.125091,8.905094,10000.0,193.03,60,10000.0,681,1,0,15,1
0,1,0,0,0,0,0,0,0,1,0,0,0,20000.0,931,4.138811,8.759113,8304.0,600.0,36,20000.0,787,1,2,8,1
0,1,0,0,0,0,0,0,0,1,0,0,0,30000.0,948,4.141205,16.75443,32000.0,334.7,120,32000.0,1047,1,1,13,1
0,1,0,0,1,0,0,0,0,0,0,0,0,14250.0,899,4.145658,57.736374,3800.0,178.3,96,13600.0,356,1,2,12,0
0,1,0,0,0,0,1,0,0,0,0,0,0,38500.0,899,4.150598,31.739459,25000.0,261.48,120,25000.0,647,1,0,9,0
0,1,1,0,0,0,0,0,0,0,0,0,0,45000.0,899,4.15458,31.735447,42192.0,1030.16,48,45000.0,645,1,0,9,0
0,1,0,0,1,0,0,0,0,0,0,0,0,22000.0,863,4.15923,9.760134,8304.0,220.0,127,22000.0,795,1,2,13,1
0,1,0,0,0,0,0,0,0,1,0,0,0,10000.0,899,4.161784,31.728218,8304.0,100.0,134,10000.0,347,1,2,10,0
0,1,0,0,0,0,1,0,0,0,0,0,0,7000.0,901,4.164863,8.044201,8304.0,70.0,138,7000.0,744,1,1,14,1
0,1,0,0,0,0,0,0,0,0,0,0,1,50000.0,848,4.169023,8.012067,40000.0,500.0,126,50000.0,426,1,3,10,0
0,1,1,0,0,0,0,0,0,0,0,0,0,11000.0,988,4.169677,7.057604,11000.0,150.0,90,11000.0,739,1,1,12,1
0,1,0,0,0,0,0,0,0,1,0,0,0,20000.0,899,4.173333,32.707989,8304.0,150.0,127,15000.0,445,1,3,13,0
0,1,0,0,0,1,0,0,0,0,0,0,0,15000.0,1035,4.174361,8.030301,4000.0,150.0,127,15000.0,730,1,1,8,1
0,1,0,0,0,0,0,0,0,1,0,0,0,5000.0,899,4.181957,30.699332,8304.0,100.0,134,10000.0,636,1,0,8,0
1,0,0,0,1,0,0,0,0,0,0,0,0,36000.0,899,4.193511,17.023887,8304.0,360.0,126,36000.0,1089,1,4,10,1
0,1,0,0,1,0,0,0,0,0,0,0,0,21500.0,899,4.206066,16.677732,3678.0,514.52,54,25000.0,799,1,2,16,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899,4.208843,57.673144,1000.0,122.66,46,5000.0,1313,1,4,10,0
0,1,0,0,0,0,0,0,0,0,1,0,0,6000.0,954,4.209507,49.695649,8304.0,184.42,36,6000.0,819,1,3,12,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,915,4.212042,7.752804,5000.0,50.0,138,5000.0,641,1,0,8,0
0,1,0,0,1,0,0,0,0,0,0,0,0,6000.0,899,4.21228,9.809855,8304.0,267.8,24,6000.0,353,1,2,11,0
0,1,0,0,0,0,1,0,0,0,0,0,0,7000.0,899,4.213812,2.191867,7000.0,166.62,48,7000.0,371,1,2,14,0
0,1,1,0,0,0,0,0,0,0,0,0,0,7500.0,842,4.215938,6.033943,7500.0,147.42,60,7500.0,666,1,0,11,1
0,1,0,0,1,0,0,0,0,0,0,0,0,7500.0,899,4.221382,36.66006,8304.0,75.0,138,7500.0,667,1,0,11,0
0,1,0,0,1,0,0,0,0,0,0,0,0,5000.0,899,4.234268,30.647189,8304.0,100.0,58,5000.0,1563,2,4,7,0
0,1,0,0,1,0,0,0,0,0,0,0,0,5000.0,899,4.252613,15.635186,1350.0,100.0,58,5000.0,421,1,3,9,0
0,1,1,0,0,0,0,0,0,0,0,0,0,17700.0,899,4.257363,47.624639,18500.0,424.31,48,18500.0,1726,2,2,7,1
0,1,0,0,0,0,1,0,0,0,0,0,0,20000.0,899,4.258782,30.622785,8304.0,200.0,127,20000.0,1558,2,4,7,0
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,842,4.261691,8.870379,6000.0,175.0,38,6000.0,423,1,3,10,0
0,1,1,0,0,0,0,0,0,0,0,0,0,6000.0,965,4.262594,16.647824,6000.0,184.42,36,6000.0,1002,1,0,10,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,811,4.263511,14.703231,8304.0,100.0,58,5000.0,999,1,0,9,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,871,4.264918,12.722004,5000.0,225.0,24,5000.0,650,1,0,9,0
0,1,0,0,0,0,1,0,0,0,0,0,0,12000.0,958,4.26539,16.642612,15000.0,282.96,60,15000.0,1052,1,1,14,1
0,1,0,0,0,0,0,0,1,0,0,0,0,24000.0,781,4.270881,13.843911,8304.0,250.0,114,22900.0,355,1,2,12,0
0,1,0,0,0,0,0,0,1,0,0,0,0,5000.0,899,4.272909,57.60874,5000.0,223.16,24,5000.0,377,1,2,16,0
0,1,0,0,0,0,0,0,0,1,0,0,0,15000.0,899,4.277554,3.016012,8304.0,150.0,127,15000.0,539,1,4,16,0
0,1,1,0,0,0,0,0,0,0,0,0,0,19763.0,899,4.29023,13.752628,8304.0,400.0,51,18200.0,1040,1,1,10,0
0,1,0,0,1,0,0,0,0,0,0,0,0,48000.0,792,4.292335,23.676802,8304.0,500.0,126,50000.0,1284,1,3,7,1
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,1030,4.311526,7.941495,12000.0,132.84,120,12000.0,791,1,2,12,1
1,0,1,0,0,0,0,0,0,0,0,0,0,25000.0,899,4.318895,31.570819,8304.0,250.0,126,25000.0,388,1,2,19,0
0,1,0,0,1,0,0,0,0,0,0,0,0,50000.0,926,4.323744,8.593631,8304.0,500.0,126,50000.0,387,1,2,18,0
0,1,0,0,0,0,1,0,0,0,0,0,0,14000.0,967,4.329803,23.603302,2500.0,300.0,53,14000.0,1262,1,2,9,1
0,1,0,0,0,0,0,0,0,0,1,0,0,31000.0,826,4.331842,47.724024,4022.61,598.96,59,31500.0,1129,1,3,9,1
0,1,0,0,0,0,1,0,0,0,0,0,0,10000.0,982,4.333584,15.816487,10000.0,150.0,80,10000.0,1124,1,3,13,0
0,1,0,0,0,0,0,0,0,1,0,0,0,5000.0,1059,4.341674,8.635825,5000.0,100.0,58,5000.0,649,1,0,9,0
0,1,0,0,0,0,0,0,0,1,0,0,0,50000.0,899,4.343863,9.612443,21382.0,522.97,120,50000.0,742,1,1,13,1
0,1,0,0,1,0,0,0,0,0,0,0,0,12500.0,844,4.37081,20.61503,8304.0,350.0,40,12500.0,1196,1,0,15,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,899,4.377942,7.659092,8304.0,500.0,32,15000.0,464,1,3,17,0
0,1,0,0,0,0,1,0,0,0,0,0,0,6000.0,1108,4.383661,14.525172,6000.0,100.0,72,6000.0,856,1,4,13,1
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,1027,4.391207,9.812586,9000.0,200.0,89,15000.0,787,1,2,8,1
0,1,0,0,0,1,0,0,0,0,0,0,0,10000.0,862,4.400245,8.618436,2000.0,200.0,57,10000.0,798,1,2,14,0
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,899,4.403307,16.576208,5000.0,98.28,60,5000.0,1088,1,4,9,1
0,1,0,0,0,0,1,0,0,0,0,0,0,10000.0,911,4.404002,16.50867,4995.0,110.7,120,10000.0,859,1,4,8,1
0,1,0,0,1,0,0,0,0,0,0,0,0,36500.0,949,4.408383,34.516005,7100.0,400.0,126,40000.0,1558,2,4,11,1
0,1,0,0,0,0,1,0,0,0,0,0,0,30000.0,754,4.416486,16.457099,24370.0,372.3,97,30000.0,798,1,2,14,1
1,0,0,0,0,1,0,0,0,0,0,0,0,6000.0,899,4.418419,32.4631,8304.0,100.0,72,6000.0,660,1,0,11,0
0,1,0,0,0,0,1,0,0,0,0,0,0,10000.0,1133,4.424394,5.776044,10000.0,110.7,120,10000.0,681,1,0,14,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899,4.424666,57.457449,5000.0,98.28,60,5000.0,411,1,3,8,0
0,1,0,0,0,0,0,0,0,1,0,0,0,7500.0,899,4.426756,32.454849,8304.0,100.0,94,7500.0,457,1,3,15,0
0,1,0,0,0,0,1,0,0,0,0,0,0,10000.0,1032,4.432906,14.561767,8304.0,100.0,134,10000.0,737,1,1,9,0
0,1,0,0,0,0,0,0,0,0,1,0,0,21500.0,874,4.435399,135.487839,8304.0,261.48,120,25000.0,1481,2,1,10,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899,4.438786,57.442987,5000.0,431.92,12,5000.0,426,1,3,10,0
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,1082,4.447404,7.795854,8304.0,200.0,27,5000.0,682,1,0,15,1
0,1,1,0,0,0,0,0,0,0,0,0,0,12000.0,899,4.451363,32.429947,8304.0,247.52,80,0.0,441,1,3,13,0
0,1,0,0,1,0,0,0,0,0,0,0,0,15000.0,899,4.453774,1.80536,8304.0,150.0,127,15000.0,458,1,3,16,0
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899,4.478194,13.674556,8304.0,200.0,27,5000.0,539,1,4,18,0
0,1,1,0,0,0,0,0,0,0,0,0,0,6000.0,983,4.49635,9.498559,6000.0,180.0,37,6000.0,430,1,3,11,0
0,1,1,0,0,0,0,0,0,0,0,0,0,7250.0,899,4.55548,16.570264,8304.0,300.0,26,7250.0,856,1,4,9,1
0,1,0,0,0,0,0,0,0,0,0,0,1,45000.0,918,4.809709,14.403635,45000.0,470.67,120,45000.0,1096,1,2,13,1
0,1,0,0,0,0,0,0,0,1,0,0,0,6500.0,781,4.854039,7.444666,5847.0,121.04,64,6500.0,791,1,2,12,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899,4.887146,6.144919,8304.0,150.0,58,7500.0,328,1,2,7,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899,4.928914,30.961017,8304.0,150.0,80,10000.0,1568,2,5,7,0
0,1,1,0,0,0,0,0,0,0,0,0,0,6000.0,650,4.931843,8.100473,6000.0,151.13,45,6000.0,795,1,2,13,1
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,1042,4.933652,15.94775,5000.0,515.46,10,5000.0,856,1,4,13,1
0,1,0,0,0,0,0,0,0,0,1,0,0,35000.0,899,4.9414,5.138868,30000.0,478.95,72,30000.0,432,1,3,12,0
1,0,1,0,0,0,0,0,0,0,0,0,0,35000.0,899,4.946164,9.29751,9915.0,450.0,93,35000.0,825,1,3,14,1
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,953,4.952058,9.210584,10000.0,500.0,32,15000.0,815,1,3,11,1
0,1,0,0,0,0,0,0,0,0,1,0,0,20000.0,899,4.954383,56.92733,8304.0,377.0,60,20000.0,637,1,0,8,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,914,4.956164,46.940297,8304.0,170.0,127,17000.0,1200,1,0,11,1
1,0,0,0,0,0,1,0,0,0,0,0,0,40000.0,967,4.9615,12.058974,1000.0,450.0,109,40000.0,667,1,0,11,0
0,1,0,0,1,0,0,0,0,0,0,0,0,35000.0,899,4.969651,31.911587,8304.0,700.58,62,38500.0,431,1,3,11,0
0,1,0,0,1,0,0,0,0,0,0,0,0,44000.0,912,4.969923,15.912954,336.0,460.21,120,44000.0,860,1,4,16,1
1,0,0,0,0,0,1,0,0,0,0,0,0,25000.0,899,4.976612,8.154313,8304.0,300.0,101,25000.0,815,1,3,9,1
1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,899,4.979719,8.138725,2000.0,225.0,81,15500.0,796,1,2,16,0
0,1,1,0,0,0,0,0,0,0,0,0,0,36000.0,899,4.983314,31.897971,36000.0,655.09,62,36000.0,456,1,3,15,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,839,4.995738,19.226115,8304.0,150.0,49,6500.0,1048,1,1,13,1
0,1,0,1,0,0,0,0,0,0,0,0,0,12500.0,899,5.005187,11.972529,8304.0,150.0,106,12500.0,448,1,3,14,0
0,1,0,0,1,0,0,0,0,0,0,0,0,37500.0,899,5.012837,31.868509,8304.0,335.0,126,33500.0,666,1,0,11,0
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899,5.01341,53.961841,5000.0,98.28,60,5000.0,1195,1,0,15,1
0,1,0,0,0,0,1,0,0,0,0,0,0,35000.0,899,5.013861,32.867638,30500.0,319.01,120,30500.0,511,1,4,12,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,834,5.017161,9.101102,8304.0,500.0,126,50000.0,819,1,3,13,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899,5.023126,8.022133,7747.0,127.01,100,10000.0,531,1,4,14,0
0,1,0,0,0,0,1,0,0,0,0,0,0,12500.0,899,5.03262,41.241103,8118.0,173.27,88,12500.0,1829,2,1,12,1
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,1070,5.034496,8.189656,8304.0,500.0,22,10000.0,472,1,3,19,0
0,1,1,0,0,0,0,0,0,0,0,0,0,26500.0,899,5.047116,53.834545,26500.0,277.17,120,26500.0,557,1,5,10,0
0,1,0,0,0,0,0,0,0,1,0,0,0,34900.0,899,5.049887,22.086693,8304.0,349.0,126,34900.0,1288,1,3,10,1
0,1,0,0,1,0,0,0,0,0,0,0,0,50000.0,862,5.069275,33.059677,8304.0,445.0,126,44500.0,1556,2,4,7,1
0,1,1,0,0,0,0,0,0,0,0,0,0,9000.0,899,5.085045,53.796581,9000.0,199.86,52,9000.0,457,1,3,15,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,746,5.094889,5.882363,800.0,174.0,127,17400.0,667,1,0,12,1
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,1088,5.109327,7.83772,10000.0,150.0,80,10000.0,667,1,0,11,0
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,1064,5.121915,8.776176,15000.0,300.0,56,15000.0,790,1,2,11,1
0,1,0,0,0,0,1,0,0,0,0,0,0,7500.0,899,5.132696,34.143442,7500.0,84.45,120,7500.0,1694,2,1,12,1
0,1,0,0,0,0,0,0,0,1,0,0,0,5000.0,899,5.133547,20.007019,500.0,50.0,138,5000.0,538,1,4,17,0
0,1,0,0,1,0,0,0,0,0,0,0,0,7000.0,899,5.133616,9.060826,1000.0,150.0,49,6500.0,454,1,3,15,0
0,1,0,0,0,0,1,0,0,0,0,0,0,10000.0,800,5.148777,30.032444,10000.0,100.0,134,10000.0,1543,2,3,12,1
0,1,0,0,0,0,1,0,0,0,0,0,0,10000.0,899,5.158534,15.837852,10000.0,193.03,60,10000.0,1102,1,2,15,1
0,1,0,0,0,1,0,0,0,0,0,0,0,6000.0,1003,5.159622,39.964248,150.0,120.0,58,6000.0,1699,2,1,8,1
0,1,0,0,0,0,0,0,0,1,0,0,0,5000.0,899,5.16054,53.721221,5000.0,153.68,36,5000.0,473,1,3,19,0
1,0,0,0,1,0,0,0,0,0,0,0,0,35000.0,899,5.163077,32.718314,8304.0,247.52,80,0.0,510,1,4,12,0
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,899,5.164171,31.717282,8304.0,150.0,127,15000.0,455,1,3,15,0
1,0,1,0,0,0,0,0,0,0,0,0,0,12000.0,696,5.165215,8.783366,8304.0,150.0,100,12000.0,817,1,3,10,1
1,0,0,0,0,0,1,0,0,0,0,0,0,25000.0,888,5.16943,22.829919,8304.0,247.52,80,0.0,637,1,0,8,0
0,1,0,0,0,0,0,0,0,0,1,0,0,25000.0,899,5.169454,26.857455,3500.0,243.78,120,23000.0,1286,1,3,7,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899,5.170391,14.771696,1604.47,137.59,60,7000.0,731,1,1,8,0
1,0,0,0,0,0,1,0,0,0,0,0,0,50000.0,899,5.176938,15.756751,10000.0,500.0,126,50000.0,1096,1,2,13,1
1,0,0,0,0,0,0,0,0,1,0,0,0,25000.0,899,5.194381,6.857085,3000.0,500.0,56,25000.0,788,1,2,8,1
0,1,0,0,0,1,0,0,0,0,0,0,0,5000.0,899,5.209346,33.671965,8304.0,100.0,58,5000.0,565,1,5,12,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899,5.217455,53.663856,1637.0,240.14,72,15000.0,1834,2,0,7,0
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899,5.22555,53.655733,5000.0,431.05,12,5000.0,1309,1,4,14,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899,5.231379,30.658273,8304.0,160.0,34,5000.0,1577,2,5,7,0
1,0,1,0,0,0,0,0,0,0,0,0,0,15000.0,886,5.237992,14.939801,8304.0,150.0,127,15000.0,1129,1,3,10,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899,5.254817,30.634814,36200.0,527.92,80,36200.0,1578,2,5,7,0
0,1,1,0,0,0,0,0,0,0,0,0,0,7000.0,899,5.265562,23.857336,7000.0,195.73,40,7000.0,462,1,3,16,0
0,1,0,0,1,0,0,0,0,0,0,0,0,23000.0,867,5.272552,28.819191,8304.0,250.0,114,23000.0,1200,1,0,11,1
0,1,1,0,0,0,0,0,0,0,0,0,0,16000.0,1085,5.276646,46.59597,16000.0,272.66,67,16000.0,1540,2,2,13,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,899,5.295849,19.871345,4000.0,225.0,127,22500.0,1128,1,3,14,1
0,1,1,0,0,0,0,0,0,0,0,0,0,8000.0,953,5.308125,7.823934,8000.0,250.0,35,8000.0,497,1,4,9,0
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,1064,5.310997,6.82516,5000.0,100.0,134,10000.0,667,1,0,11,0
0,1,0,0,0,0,1,0,0,0,0,0,0,50000.0,899,5.322769,31.558747,8304.0,500.0,126,50000.0,660,1,0,11,0
0,1,0,0,1,0,0,0,0,0,0,0,0,25000.0,836,5.335425,46.559665,9055.91,261.48,120,25000.0,1493,2,1,8,1
1,0,1,0,0,0,0,0,0,0,0,0,0,30000.0,899,5.351086,8.834657,5000.0,300.0,126,30000.0,854,1,4,7,1
0,1,0,0,0,1,0,0,0,0,0,0,0,5000.0,899,5.359785,31.521624,8304.0,200.0,27,5000.0,458,1,3,16,0
0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,899,5.360474,11.647074,1803.0,149.93,37,5000.0,855,1,4,8,0
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,1020,5.385943,50.565124,15000.0,157.59,120,15000.0,1779,2,2,13,1
0,1,0,0,0,0,0,0,1,0,0,0,0,20000.0,899,5.386979,25.872356,8304.0,300.0,78,20000.0,1087,1,4,8,1
0,1,1,0,0,0,0,0,0,0,0,0,0,21000.0,899,5.401006,32.480469,8304.0,500.0,40,18500.0,539,1,4,16,0
